km/l;IAT;RPM;MAP;km/h;Load;Acelerador(%);TARGET
31,25;55;2154;35;59;3;20,39;driver2
31,25;55;2154;35;59;3;20,39;driver2
31,25;55;2154;35;59;3;20,39;driver2
31,25;55;2154;35;59;3;23,92;driver2
31,25;55;2154;35;59;3;23,92;driver2
17,24137931;55;2154;64;59;3;23,92;driver2
17,24137931;55;2154;64;59;3;23,92;driver2
16,94915254;55;2154;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;23,92;driver2
16,94915254;55;2155;64;58;57;13,33;driver2
16,94915254;55;2155;64;58;57;13,33;driver2
16,94915254;55;2155;64;58;57;13,33;driver2
50;55;2155;22;58;57;13,33;driver2
47,61904762;55;2155;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;13,33;driver2
50;55;2084;22;57;16;18,82;driver2
50;55;2084;22;57;16;18,82;driver2
25;55;2084;44;57;16;18,82;driver2
24,3902439;55;2084;44;56;16;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;18,82;driver2
25;55;2041;44;56;9;12,16;driver2
25;55;2041;44;56;9;12,16;driver2
52,63157895;55;2041;21;56;9;12,16;driver2
52,63157895;55;2041;21;56;9;12,16;driver2
45,45454545;55;2041;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;12,16;driver2
90,90909091;55;1034;21;48;30;14,51;driver2
90,90909091;55;1034;21;48;30;14,51;driver2
37,03703704;55;1034;51;48;30;14,51;driver2
37,03703704;55;1034;51;48;30;14,51;driver2
25,64102564;55;1034;51;34;30;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;14,51;driver2
30,3030303;55;896;51;34;38;22,75;driver2
30,3030303;55;896;51;34;38;22,75;driver2
15,625;55;896;98;34;38;22,75;driver2
15,625;55;896;98;34;38;22,75;driver2
14,70588235;55;896;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;22,75;driver2
6,211180124;55;2111;98;32;99;30,59;driver2
6,211180124;55;2111;98;32;99;30,59;driver2
8,196721311;55;2111;74;32;99;30,59;driver2
10,75268817;55;2111;74;42;99;30,59;driver2
10,75268817;55;2111;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;30,59;driver2
8,26446281;55;2766;74;42;61;25,88;driver2
8,26446281;55;2766;74;42;61;25,88;driver2
7,936507937;55;2766;77;42;61;25,88;driver2
7,936507937;55;2766;77;42;61;25,88;driver2
8,849557522;55;2766;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;25,88;driver2
10,75268817;55;2279;77;47;15;32,55;driver2
10,75268817;55;2279;77;47;15;32,55;driver2
10,75268817;55;2279;77;47;15;32,55;driver2
10,52631579;55;2279;79;47;15;32,55;driver2
11,76470588;55;2279;79;53;15;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;32,55;driver2
10,41666667;55;2576;79;53;72;27,06;driver2
10,41666667;55;2576;79;53;72;27,06;driver2
11,36363636;55;2576;73;53;72;27,06;driver2
11,9047619;55;2576;73;56;72;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;27,06;driver2
11,62790698;55;2665;73;56;64;20,78;driver2
11,62790698;55;2665;73;56;64;20,78;driver2
16,66666667;55;2665;51;56;64;20,78;driver2
15,38461538;55;2665;51;52;64;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;20,78;driver2
16,66666667;55;2468;51;52;44;25,88;driver2
16,66666667;55;2468;51;52;44;25,88;driver2
11,62790698;55;2468;73;52;44;25,88;driver2
11,62790698;55;2468;73;52;44;25,88;driver2
10,75268817;55;2468;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;25,88;driver2
11,49425287;55;2285;73;48;47;21,57;driver2
11,49425287;55;2285;73;48;47;21,57;driver2
11,49425287;55;2285;73;48;47;21,57;driver2
11,9047619;55;2285;71;48;47;21,57;driver2
11,11111111;55;2285;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,57;driver2
11,76470588;55;2158;71;45;53;21,18;driver2
11,76470588;55;2158;71;45;53;21,18;driver2
14,28571429;55;2158;59;45;53;21,18;driver2
14,28571429;55;2158;59;45;53;21,18;driver2
14,28571429;55;2158;59;45;53;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;21,18;driver2
14,28571429;55;2146;59;45;43;14,9;driver2
14,28571429;55;2146;59;45;43;14,9;driver2
14,28571429;55;2146;59;45;43;14,9;driver2
16,12903226;55;2146;52;45;43;14,9;driver2
14,08450704;55;2146;52;39;43;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;14,9;driver2
34,48275862;55;875;52;39;33;15,29;driver2
34,48275862;55;875;52;39;33;15,29;driver2
34,48275862;55;875;52;39;33;15,29;driver2
32,25806452;55;875;56;39;33;15,29;driver2
18,86792453;55;875;56;23;33;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;15,29;driver2
17,85714286;55;925;56;23;41;20;driver2
17,85714286;55;925;56;23;41;20;driver2
12,98701299;55;925;77;23;41;20;driver2
12,98701299;55;925;77;23;41;20;driver2
5,649717514;55;925;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;20;driver2
4,672897196;55;1117;77;10;84;43,92;driver2
4,672897196;55;1117;77;10;84;43,92;driver2
3,676470588;55;1117;98;10;84;43,92;driver2
9,523809524;55;1117;98;26;84;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;43,92;driver2
3,95256917;55;2698;98;26;98;48,24;driver2
3,95256917;55;2698;98;26;98;48,24;driver2
3,95256917;55;2698;98;26;98;48,24;driver2
6,369426752;55;2698;98;42;98;48,24;driver2
6,369426752;55;2698;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;48,24;driver2
6,097560976;55;2824;98;42;99;46,67;driver2
6,097560976;55;2824;98;42;99;46,67;driver2
8,196721311;55;2824;73;42;99;46,67;driver2
8,196721311;55;2824;73;42;99;46,67;driver2
10,30927835;55;2824;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;46,67;driver2
11,36363636;55;2555;73;53;64;18,04;driver2
11,36363636;55;2555;73;53;64;18,04;driver2
11,36363636;55;2555;73;53;64;18,04;driver2
33,33333333;55;2555;25;53;64;18,04;driver2
35,71428571;55;2555;25;56;64;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;18,04;driver2
33,33333333;55;2702;25;56;0;13,73;driver2
33,33333333;55;2702;25;56;0;13,73;driver2
43,47826087;55;2702;19;56;0;13,73;driver2
45,45454545;55;2702;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2704;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;13,73;driver2
45,45454545;55;2701;19;57;0;12,16;driver2
45,45454545;55;2701;19;57;0;12,16;driver2
17,54385965;55;2701;48;57;0;12,16;driver2
17,54385965;55;2701;48;57;0;12,16;driver2
17,24137931;55;2701;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,16;driver2
22,72727273;55;2067;48;56;100;12,94;driver2
22,72727273;55;2067;48;56;100;12,94;driver2
22,72727273;55;2067;48;56;100;12,94;driver2
55,55555556;55;2067;20;56;100;12,94;driver2
52,63157895;55;2067;20;55;100;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,94;driver2
55,55555556;55;1996;20;55;0;12,16;driver2
55,55555556;55;1996;20;55;0;12,16;driver2
58,82352941;55;1996;19;55;0;12,16;driver2
47,61904762;55;1996;19;45;0;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;12,16;driver2
58,82352941;55;1644;19;45;9;14,51;driver2
58,82352941;55;1644;19;45;9;14,51;driver2
30,3030303;55;1644;36;45;9;14,51;driver2
25;55;1644;36;37;9;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;14,51;driver2
31,25;55;1315;36;37;26;15,69;driver2
31,25;55;1315;36;37;26;15,69;driver2
21,27659574;55;1315;53;37;26;15,69;driver2
21,27659574;55;1315;53;37;26;15,69;driver2
15,625;55;1315;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;15,69;driver2
19,23076923;55;1073;53;27;36;40,39;driver2
19,23076923;55;1073;53;27;36;40,39;driver2
10,30927835;55;1073;98;27;36;40,39;driver2
11,9047619;55;1073;98;31;36;40,39;driver2
11,9047619;55;1073;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;40,39;driver2
8,26446281;55;1540;98;31;98;42,75;driver2
8,26446281;55;1540;98;31;98;42,75;driver2
8,26446281;55;1540;98;31;98;42,75;driver2
10,63829787;55;1540;98;40;98;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;42,75;driver2
8,403361345;55;1945;98;40;100;45,88;driver2
8,403361345;55;1945;98;40;100;45,88;driver2
8,403361345;55;1945;98;40;100;45,88;driver2
9,900990099;55;1945;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;45,88;driver2
8,333333333;55;2311;98;47;100;30,59;driver2
8,333333333;55;2311;98;47;100;30,59;driver2
10,20408163;55;2311;80;47;100;30,59;driver2
12,19512195;55;2311;80;56;100;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;30,59;driver2
10,41666667;55;2689;80;56;67;45,1;driver2
10,41666667;55;2689;80;56;67;45,1;driver2
8,547008547;55;2689;98;56;67;45,1;driver2
8,849557522;55;2689;98;58;67;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;45,1;driver2
10,98901099;55;2170;98;58;98;13,73;driver2
10,98901099;55;2170;98;58;98;13,73;driver2
58,82352941;55;2170;18;58;98;13,73;driver2
58,82352941;55;2170;18;58;98;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;13,73;driver2
62,5;55;2113;18;58;0;12,55;driver2
62,5;55;2113;18;58;0;12,55;driver2
25;55;2113;44;58;0;12,55;driver2
25;55;2113;44;58;0;12,55;driver2
22,72727273;55;2113;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;12,55;driver2
25;55;1927;44;53;38;23,53;driver2
25;55;1927;44;53;38;23,53;driver2
17,24137931;55;1927;64;53;38;23,53;driver2
17,24137931;55;1927;64;53;38;23,53;driver2
16,94915254;55;1927;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;23,53;driver2
16,66666667;55;1950;64;52;74;12,55;driver2
16,66666667;55;1950;64;52;74;12,55;driver2
16,66666667;55;1950;64;52;74;12,55;driver2
30,3030303;55;1950;35;52;74;12,55;driver2
30,3030303;55;1950;35;52;74;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;12,55;driver2
31,25;55;1899;35;52;47;18,43;driver2
31,25;55;1899;35;52;47;18,43;driver2
18,18181818;55;1899;61;52;47;18,43;driver2
17,54385965;55;1899;61;51;47;18,43;driver2
17,54385965;55;1899;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;18,43;driver2
17,85714286;55;1893;61;51;45;12,16;driver2
17,85714286;55;1893;61;51;45;12,16;driver2
55,55555556;55;1893;20;51;45;12,16;driver2
55,55555556;55;1893;20;51;45;12,16;driver2
50;55;1893;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;12,16;driver2
55,55555556;55;1739;20;48;0;14,9;driver2
55,55555556;55;1739;20;48;0;14,9;driver2
21,73913043;55;1739;51;48;0;14,9;driver2
21,73913043;55;1739;51;48;0;14,9;driver2
15,38461538;55;1739;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;14,9;driver2
30,3030303;55;871;51;34;42;26,67;driver2
30,3030303;55;871;51;34;42;26,67;driver2
16,12903226;55;871;97;34;42;26,67;driver2
16,12903226;55;871;97;34;42;26,67;driver2
8,547008547;55;871;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;26,67;driver2
3,831417625;55;1948;97;18;99;43,92;driver2
3,831417625;55;1948;97;18;99;43,92;driver2
3,831417625;55;1948;97;18;99;43,92;driver2
3,787878788;55;1948;98;18;99;43,92;driver2
6,711409396;55;1948;98;32;99;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;43,92;driver2
6,060606061;55;2159;98;32;98;50,98;driver2
6,060606061;55;2159;98;32;98;50,98;driver2
6,060606061;55;2159;98;32;98;50,98;driver2
10,86956522;55;2159;55;32;98;50,98;driver2
14,92537313;55;2159;55;44;98;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;50,98;driver2
14,08450704;55;2281;55;44;86;21,96;driver2
14,08450704;55;2281;55;44;86;21,96;driver2
14,92537313;55;2281;52;44;86;21,96;driver2
17,24137931;55;2281;52;51;86;21,96;driver2
17,24137931;55;2281;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;21,96;driver2
16,12903226;55;2459;52;51;46;22,75;driver2
16,12903226;55;2459;52;51;46;22,75;driver2
13,88888889;55;2459;60;51;46;22,75;driver2
13,88888889;55;2459;60;51;46;22,75;driver2
14,08450704;55;2459;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;22,75;driver2
14,08450704;55;2466;60;52;46;14,12;driver2
14,08450704;55;2466;60;52;46;14,12;driver2
45,45454545;55;2466;19;52;46;14,12;driver2
45,45454545;55;2466;19;52;46;14,12;driver2
41,66666667;55;2466;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;14,12;driver2
43,47826087;55;2343;19;49;0;13,33;driver2
43,47826087;55;2343;19;49;0;13,33;driver2
43,47826087;55;2343;19;49;0;13,33;driver2
43,47826087;55;2343;19;49;0;13,33;driver2
38,46153846;55;2343;19;43;0;13,33;driver2
45,45454545;55;1986;19;43;0;13,33;driver2
45,45454545;55;1986;19;43;0;13,33;driver2
